p21d  360  9  0
206	-100	-10	0
207	-100	0	0
208	-100	10	0
209	-130	-20	0
210	-130	0	0
211	-130	20	0
212	-110	-20	0
213	-110	20	0
214	-90	-20	0
215	-90	0	0
216	-90	20	0
217	-140	-30	0
218	-140	0	0
219	-140	30	0
220	-110	-30	0
221	-110	30	0
222	-80	-30	0
223	-80	0	0
224	-80	30	0
225	-150	-40	0
226	-150	0	0
227	-150	40	0
228	-110	-40	0
229	-110	40	0
230	-70	-40	0
231	-70	0	0
232	-70	40	0
233	-160	-50	0
234	-160	0	0
235	-160	50	0
236	-110	-50	0
237	-110	50	0
238	-60	-50	0
239	-60	0	0
240	-60	50	0
241	-120	-120	0
242	-120	-110	0
243	-120	-100	0
244	-110	-120	0
245	-110	-100	0
246	-100	-120	0
247	-100	-110	0
248	-100	-100	0
249	-130	-130	0
250	-130	-110	0
251	-130	-90	0
252	-110	-130	0
253	-110	-90	0
254	-90	-130	0
255	-90	-110	0
256	-90	-90	0
257	-140	-140	0
258	-140	-110	0
259	-140	-80	0
260	-110	-140	0
261	-110	-80	0
262	-80	-140	0
263	-80	-110	0
264	-80	-80	0
265	-150	-150	0
266	-150	-110	0
267	-150	-70	0
268	-110	-150	0
269	-110	-70	0
270	-70	-150	0
271	-70	-110	0
272	-70	-70	0
273	-160	-160	0
274	-160	-110	0
275	-160	-60	0
276	-110	-160	0
277	-110	-60	0
278	-60	-160	0
279	-60	-110	0
280	-60	-60	0
281	-10	-120	0
282	-10	-110	0
283	-10	-100	0
284	0	-120	0
285	0	-100	0
286	10	-120	0
287	10	-110	0
288	10	-100	0
289	-20	-130	0
290	-20	-110	0
291	-20	-90	0
292	0	-130	0
293	0	-90	0
294	20	-130	0
295	20	-110	0
296	20	-90	0
297	-30	-140	0
298	-30	-110	0
299	-30	-80	0
300	0	-140	0
301	0	-80	0
302	30	-140	0
303	30	-110	0
304	30	-80	0
305	-40	-150	0
306	-40	-110	0
307	-40	-70	0
308	0	-150	0
309	0	-70	0
310	40	-150	0
311	40	-110	0
312	40	-70	0
313	-50	-160	0
314	-50	-110	0
315	-50	-60	0
316	0	-160	0
317	0	-60	0
318	50	-160	0
319	50	-110	0
320	50	-60	0
321	100	-120	0
322	100	-110	0
323	100	-100	0
324	110	-120	0
325	110	-100	0
326	120	-120	0
327	120	-110	0
328	120	-100	0
329	90	-130	0
330	90	-110	0
331	90	-90	0
332	110	-130	0
333	110	-90	0
334	130	-130	0
335	130	-110	0
336	130	-90	0
337	80	-140	0
338	80	-110	0
339	80	-80	0
340	110	-140	0
341	110	-80	0
342	140	-140	0
343	140	-110	0
344	140	-80	0
345	70	-150	0
346	70	-110	0
347	70	-70	0
348	110	-150	0
349	110	-70	0
350	150	-150	0
351	150	-110	0
352	150	-70	0
353	60	-160	0
354	60	-110	0
355	60	-60	0
356	110	-160	0
357	110	-60	0
358	160	-160	0
359	160	-110	0
360	160	-60	0
